Vardas         Pavarde        ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas9774     Pavarde9774    4     5     6     6     3     9     7     8     4     5     6     8     8     9     8     5     
Vardas9775     Pavarde9775    5     5     3     4     2     10    5     1     4     5     7     7     7     9     6     3     
Vardas9776     Pavarde9776    8     8     7     1     4     9     1     6     5     1     3     3     8     1     4     3     
Vardas9777     Pavarde9777    9     4     1     6     8     7     8     4     4     9     8     2     6     5     10    1     
Vardas9778     Pavarde9778    5     4     9     2     4     8     4     4     4     4     4     8     3     9     7     8     
Vardas9779     Pavarde9779    8     9     8     5     2     9     9     10    4     1     8     6     10    7     7     1     
Vardas9780     Pavarde9780    2     9     2     4     1     1     8     5     5     8     6     10    2     1     1     4     
Vardas9781     Pavarde9781    3     3     7     6     9     9     2     10    6     3     10    7     5     5     4     2     
Vardas9782     Pavarde9782    3     8     1     9     2     8     7     8     3     2     3     8     4     7     3     7     
Vardas9783     Pavarde9783    8     8     9     6     2     1     8     3     3     3     1     6     3     4     7     10    
Vardas9784     Pavarde9784    5     9     7     3     4     5     4     4     1     3     7     2     9     8     1     10    
Vardas9785     Pavarde9785    2     5     8     4     10    5     5     3     5     7     5     3     4     8     7     7     
Vardas9786     Pavarde9786    9     7     4     7     2     5     3     6     6     7     4     4     6     5     4     1     
Vardas9787     Pavarde9787    9     3     9     4     5     6     7     6     6     9     2     10    5     8     10    5     
Vardas9788     Pavarde9788    10    3     3     9     9     7     3     5     5     7     10    3     10    2     5     6     
Vardas9789     Pavarde9789    4     6     8     10    4     8     4     9     9     9     9     4     10    3     6     8     
Vardas9790     Pavarde9790    7     7     4     7     2     1     5     9     4     10    4     1     10    2     6     8     
Vardas9791     Pavarde9791    3     10    5     4     8     3     4     6     1     9     1     10    1     9     1     1     
Vardas9792     Pavarde9792    3     10    7     4     2     2     5     8     2     10    1     10    3     10    3     6     
Vardas9793     Pavarde9793    5     4     10    5     2     9     7     5     1     5     8     7     8     5     5     7     
Vardas9794     Pavarde9794    7     1     6     8     3     9     7     10    8     9     9     9     8     4     8     8     
Vardas9795     Pavarde9795    5     1     3     4     5     5     7     3     2     4     9     9     4     10    2     2     
Vardas9796     Pavarde9796    7     9     7     1     2     8     4     6     1     4     5     2     10    9     3     8     
Vardas9797     Pavarde9797    4     4     10    1     8     9     10    8     6     7     4     4     9     4     4     8     
Vardas9798     Pavarde9798    2     2     4     2     2     4     1     3     10    5     9     9     9     6     5     8     
Vardas9799     Pavarde9799    9     3     1     10    10    8     8     8     9     5     3     10    9     9     6     4     
Vardas9800     Pavarde9800    9     2     8     4     2     2     6     5     10    2     1     5     8     3     6     2     
Vardas9801     Pavarde9801    2     7     9     9     2     5     2     8     7     8     6     3     8     9     4     4     
Vardas9802     Pavarde9802    3     2     3     9     8     10    6     2     6     3     1     1     10    10    6     8     
Vardas9803     Pavarde9803    8     1     4     1     9     5     10    7     7     10    3     2     7     8     8     2     
Vardas9804     Pavarde9804    1     1     8     5     10    6     1     2     5     3     7     1     10    2     1     8     
Vardas9805     Pavarde9805    7     7     1     6     1     4     10    7     7     8     6     5     10    8     4     5     
Vardas9806     Pavarde9806    4     7     10    8     2     9     1     9     2     6     3     7     9     2     5     7     
Vardas9807     Pavarde9807    3     8     7     10    9     2     8     2     5     3     2     10    2     9     8     3     
Vardas9808     Pavarde9808    9     5     5     10    10    2     10    4     5     1     6     5     8     1     6     6     
Vardas9809     Pavarde9809    3     4     8     10    4     4     4     6     1     3     9     9     9     7     8     6     
Vardas9810     Pavarde9810    6     8     7     1     9     6     2     6     3     9     4     9     8     10    2     4     
Vardas9811     Pavarde9811    2     10    8     5     3     5     7     5     6     9     2     7     4     8     2     7     
Vardas9812     Pavarde9812    8     8     6     7     1     2     3     3     1     7     8     10    10    1     3     1     
Vardas9813     Pavarde9813    1     1     10    3     5     2     8     10    4     4     4     8     6     8     5     1     
Vardas9814     Pavarde9814    3     2     10    8     1     6     2     1     2     5     1     7     1     10    3     6     
Vardas9815     Pavarde9815    5     1     1     2     7     7     1     8     8     5     7     4     2     3     2     5     
Vardas9816     Pavarde9816    5     7     10    2     10    4     5     7     5     1     3     2     7     2     1     1     
Vardas9817     Pavarde9817    4     8     3     2     4     7     3     5     10    6     3     3     9     3     5     8     
Vardas9818     Pavarde9818    5     7     6     9     5     9     5     1     9     1     2     1     9     4     5     6     
Vardas9819     Pavarde9819    6     3     3     1     4     5     8     9     7     3     6     3     4     7     3     7     
Vardas9820     Pavarde9820    8     4     4     6     9     2     5     9     9     3     5     9     8     4     1     2     
Vardas9821     Pavarde9821    6     1     5     9     8     3     6     9     2     9     8     5     2     8     8     3     
Vardas9822     Pavarde9822    6     1     6     6     1     1     7     4     5     7     5     2     3     1     5     7     
Vardas9823     Pavarde9823    10    7     1     4     1     3     1     1     10    1     8     6     7     5     6     3     
Vardas9824     Pavarde9824    9     1     2     5     8     7     7     9     10    10    8     8     3     6     9     9     
Vardas9825     Pavarde9825    5     10    9     8     6     10    3     3     4     8     1     5     4     2     9     6     
Vardas9826     Pavarde9826    6     5     8     7     8     7     10    10    9     9     9     4     5     9     1     4     
Vardas9827     Pavarde9827    8     2     1     3     2     3     6     6     3     4     1     6     2     5     5     4     
Vardas9828     Pavarde9828    7     2     4     9     4     9     7     2     5     1     6     2     10    3     5     9     
Vardas9829     Pavarde9829    8     7     7     5     10    5     10    6     10    4     3     9     4     1     5     5     
Vardas9830     Pavarde9830    1     4     2     5     2     7     8     6     3     10    1     6     8     1     8     1     
Vardas9831     Pavarde9831    6     4     7     9     3     6     8     2     7     5     5     7     3     1     5     9     
Vardas9832     Pavarde9832    10    9     8     3     7     8     2     1     2     4     10    7     10    9     2     8     
Vardas9833     Pavarde9833    8     4     4     4     5     6     2     2     7     1     7     2     4     7     8     5     
Vardas9834     Pavarde9834    8     8     10    9     3     10    5     9     5     6     9     6     4     1     4     10    
Vardas9835     Pavarde9835    7     10    8     2     7     3     1     4     1     2     9     8     10    8     9     8     
Vardas9836     Pavarde9836    2     2     1     8     2     9     1     1     9     5     10    1     10    6     6     3     
Vardas9837     Pavarde9837    5     6     4     5     3     9     8     3     6     9     3     6     7     3     10    6     
Vardas9838     Pavarde9838    3     5     1     7     4     5     6     9     7     10    1     2     5     3     7     6     
